Retrieving speedtest.net configuration...
15874) IWB Telekom (Basel, Switzerland) [9098.24 km]
 7274) WiMe srl (Savona, Italy) [9102.54 km]
 9359) Rocket Way (Savona, Italy) [9102.54 km]
 7447) IRIS (Sousse, Tunisia) [9105.14 km]
 3692) intersaar GmbH (Saarbrucken, Germany) [9106.69 km]
 1273) MegaWeb (Biella, Italy) [9107.12 km]
 4601) Solcon Internetdiensten N.V. (Apeldoorn, Netherlands) [9108.16 km]
10115) Sirius Technology SRL (Nuoro, Italy) [9109.83 km]
17851) SolNet (Solothurn, CH) [9110.92 km]
16232) Fibragglo (Forbach, France) [9113.20 km]
16729) Net-Build GmbH (Saarwellingen, DE) [9115.77 km]
 8566) KUES DATA GmbH (Losheim am See, Germany) [9116.48 km]
 5252) Breedband Arnhem (Arnhem, Netherlands) [9116.90 km]
 6147) DT-IT (Arnhem, Netherlands) [9116.90 km]
 1747) Solcon (Dronten, Netherlands) [9117.41 km]
 3384) WiMe srl (Pietra Ligure, Italy) [9120.14 km]
 4997) inexio (Saarlouis, Germany) [9120.58 km]
 6177) eoDATACENTER(Meninx) (Enfidha, Tunisia) [9120.95 km]
 7388) Orange TN (Ariana, Tunisia) [9121.49 km]
 6142) Topnet (Tunis, Tunisia) [9123.92 km]
 4100) Ooredoo-tn (Tunis, Tunisia) [9123.92 km]
 8860) Tunisie Telecom (Tunis, Tunisia) [9123.92 km]
11975) Agence Tunisienne d'Internet (Belvedere, Tunisia) [9124.50 km]
13123) SailWeb WiFi (Caluso, Italy) [9126.48 km]
 7095) Matrix DATA (Harderwijk, Netherlands) [9128.33 km]
 5762) Rocket Way (Albenga, Italy) [9128.86 km]
 9087) netplus.ch SA (Sierre, Switzerland) [9131.42 km]
 2641) SIT Internetdiensten B.V. (Voorthuizen, Netherlands) [9132.26 km]
12372) RoutIT BV (Ede, Netherlands) [9132.41 km]
  944) Botswana Telecom (Gaborone, Botswana) [9135.63 km]
 9915) Botswana Fibre Networks (Gaborone, Botswana) [9135.63 km]
 1486) BBBell (Turin, Italy) [9147.31 km]
 4564) IT.Gate S.p.A. (Turin, Italy) [9147.31 km]
10402) Telecom Italia S.p.A. (Turin, Italy) [9147.31 km]
 2316) Consorzio TOP-IX (Turin, Italy) [9147.31 km]
10644) Jonaz B.V. (Amersfoort, Netherlands) [9148.30 km]
 6414) Visual Online S.A. (Contern, Luxembourg) [9151.40 km]
 5515) Lab Luxembourg S.A (Contern, Luxembourg) [9151.40 km]
 7214) Redhosting (Almere, Netherlands) [9154.47 km]
15055) LuxNetwork S.A. (Hesperange, Luxembourg) [9156.96 km]
13883) TriNed B.V. (Sint-Oedenrode, Netherlands) [9157.32 km]
 1360) POST Luxembourg (Luxembourg, Luxembourg) [9157.47 km]
 4769) Broadcasting Center Europe SA (Luxembourg, Luxembourg) [9157.47 km]
10779) Eltrona Interdiffusion s.a. (Luxembourg, Luxembourg) [9157.47 km]
 3271) Datacenter Luxembourg S.A (Luxembourg, Luxembourg) [9157.47 km]
13920) Art Of Automation B.V. (Hoorn, Netherlands) [9158.14 km]
17159) Rodin Connect (Hilversum, NL) [9160.94 km]
 5438) Docler Holding (Bettembourg, Luxembourg) [9161.95 km]
14700) Telecom Italia S.p.A. (Cagliari, Italy) [9162.00 km]
18136) TANGO SA (Bertrange, LU) [9163.11 km]
16876) Regie Talange (Talange, FR) [9163.74 km]
17050) Econet Telecom Lesotho (Maseru, LS) [9164.06 km]
 4103) Vodacom Lesotho (Maseru, Lesotho) [9164.06 km]
 4194) Econet Telecom Lesotho (Maseru, Lesotho) [9164.06 km]
13661) Vialis (Woippy, France) [9166.96 km]
 1671) Vodafone NL (Utrecht, Netherlands) [9167.44 km]
 5003) Join Experience (Kayl, Luxembourg) [9167.44 km]
10182) Tiscali (Cagliari, Italy) [9167.48 km]
 4318) Tiscali (Cagliari, Italy) [9167.48 km]
 4415) Sistel Telecomunicazioni (Sanremo, Italy) [9168.08 km]
17349) ORNE THD (Rombas, France) [9168.68 km]
14701) Telecom Italia S.p.A. (Sassari, Italy) [9172.51 km]
 6807) ICA-NET s.r.l. (Giaveno, Italy) [9173.98 km]
10389) Speedtest.net (Amsterdam, Netherlands) [9175.45 km]
13040) MKBWebhoster B.V. (Amsterdam, Netherlands) [9175.45 km]
 9182) Tilaa B.V. (Amsterdam, Netherlands) [9175.45 km]
12506) Usenet.Farm (Amsterdam, Netherlands) [9175.45 km]
 3386) NFOrce Entertainment B.V. (Amsterdam, Netherlands) [9175.45 km]
11611) KamaTera INC (Amsterdam, Netherlands) [9175.45 km]
15850) QTS Data Centers (Amsterdam, Netherlands) [9175.45 km]
18404) Sdnbucks B.V. (Amsterdam, Netherlands) [9175.45 km]
19149) SUPER VPN VIETPN.COM (Amsterdam, Netherlands) [9175.45 km]
 5972) Tele2 Netherlands B.V. (Amsterdam, Netherlands) [9175.45 km]
 8881) DEAC (Amsterdam, Netherlands) [9175.45 km]
11365) Vancis (Amsterdam, Netherlands) [9175.45 km]
10258) Interoute VDC (Amsterdam, Netherlands) [9175.45 km]
 5211) AltusHost B.V. (Amsterdam, Netherlands) [9175.45 km]
 9913) fdcservers.net (Amsterdam, Netherlands) [9175.45 km]
13218) XS4ALL Internet BV (Amsterdam, Netherlands) [9175.68 km]
14949) Pocos bv (Amsterdam, Netherlands) [9175.68 km]
 2042) A2B Internet B.V. (Alkmaar, Netherlands) [9178.74 km]
14372) RIV54 (Saulnes, France) [9181.04 km]
17588) HEIG-VD (Yverdon-Les-Bains, CH) [9187.10 km]
16402) Wifx Sarl (Yverdon-les-Bains, Switzerland) [9187.10 km]
 3587) LeaseWeb (Haarlem, Netherlands) [9192.28 km]
 5124) Korton Group BV (Hoofddorp, Netherlands) [9192.55 km]
 7483) Swiss Network SA (Lausanne, Switzerland) [9193.84 km]
 7526) SIL Citycable (Lausanne, Switzerland) [9193.84 km]
16325) Salt (Lausanne, Switzerland) [9193.84 km]
16141) SwissCenter (Lausanne, Switzerland) [9193.84 km]
16522) Wingo (Lausanne, Switzerland) [9193.84 km]
 3930) AlpineDC SA (Lausanne, Switzerland) [9193.84 km]
 8782) World-Connect Services sarl (Lausanne, Switzerland) [9193.84 km]
 9240) Monaco Telecom (Monaco, Monaco) [9198.05 km]
17375) AIRTEL CHAD (N'Djamena, Chad) [9202.78 km]
 6872) Tigo Chad (Ndjamena, Chad) [9203.99 km]
 1208) Qweb | Full-Service Hosting (Alblasserdam, Netherlands) [9204.50 km]
 3242) ColoCenter bv (Zoetermeer, Netherland) [9210.07 km]
 8195) DFOX (Nice, France) [9211.09 km]
 3786) Old-Linux.com (Nice, France) [9211.09 km]
18183) VistaWAN.com (Nice, FR) [9211.09 km]
16668) ERALION.com (Nice, FR) [9211.09 km]
 2104) Luna.nl B.V. (Rotterdam, Netherlands) [9214.40 km]
 2438) i3D.net (Rotterdam, Netherlands) [9214.40 km]
15003) Luna.nl B.V. (Rotterdam, Netherlands) [9214.56 km]
12066) KPN B.V. (Den Haag, Netherlands) [9222.65 km]
14850) Caiway (Naaldwijk, Netherlands) [9230.82 km]
 6554) WorldStream B.V. (Naaldwijk, Netherlands) [9231.00 km]
 2955) Nucleus BVBA (Antwerp, Belgium) [9236.66 km]
 4812) Universite Catholique de Louvain (Louvain-La-Neuve, Belgium) [9237.34 km]
 3228) SIG-Telecom (Geneva, Switzerland) [9237.64 km]
10281) Interoute VDC (Geneva, Switzerland) [9237.64 km]
15690) Infomaniak Network SA (Carouge, Switzerland) [9238.96 km]
 3596) Via Numérica (Archamps, Francef) [9240.45 km]
 2848) Cu.be Solutions (Diegem, Belgium) [9243.62 km]
10986) Proximus (Schaarbeek, Belgium) [9248.29 km]
12627) Proximus (Brussels, Belgium) [9250.60 km]
 5151) Combell (Brussels, Belgium) [9250.60 km]
 4319) Orange Belgium (Brussels, Belgium) [9250.60 km]
 9834) Riffle Media BVBA (Brussels, Belgium) [9250.60 km]
11193) SKSGroup (Brussels, Belgium) [9250.60 km]
17315) Fiji National University (Suva, Fiji) [9250.90 km]
 2139) Vodafone Fiji (Suva, Fiji) [9250.90 km]
17158) Telecom Fiji Limited (Suva, FJ) [9250.90 km]
18582) Unwired (Suva, Fiji) [9250.90 km]
 4320) EDPnet (Sint-Niklaas, Belgium) [9257.16 km]
11457) Rocho DataCenter (Chambéry, France) [9270.73 km]
17943) Vodacom (Pty) Ltd (Bloemfontein, ZA) [9271.83 km]
11002) Air Broadband (Bloemfontein, South Africa) [9271.83 km]
15379) iclix Pty Ltd (Bloemfontein, South Africa) [9271.83 km]
11433) DELTA (Middelburg, Netherlands) [9283.26 km]
 4019) Old-Linux.com (Dijon, France) [9292.71 km]
 5813) Ikoula (Reims, France) [9313.94 km]
17225) Hexanet (Reims, FR) [9313.94 km]
 7241) LCOM (Queenstown, South Africa) [9318.02 km]
 5167) Algerie Telecom (Annaba, Algeria) [9332.02 km]
 2951) ePlay TV (Roubaix, France) [9335.16 km]
16913) Eurafibre (Lille, FR) [9344.80 km]
 4273) Orange (Lyon, France) [9347.57 km]
 2023) LaFibre.info (Lyon, France) [9347.57 km]
 4010) LaFibre.info (Douai, France) [9350.37 km]
 4036) TestDebit.info (Marseille, France) [9370.48 km]
 4661) Orange (Marseille, France) [9370.48 km]
17389) SEACOM (Marseille, France) [9370.48 km]
 6274) InTouch Systems (Norwich, Great Britain) [9404.83 km]
 9060) Voicehost Ltd (Norwich, Great Britain) [9404.83 km]
 9068) FreeClix Ltd (Norwich, Great Britain) [9404.83 km]
11458) MyTheValentinus (Vitry sur Seine, France) [9442.51 km]
 5022) ONLINE S.A.S. (Vitry-sur-Seine, France) [9443.05 km]
 5559) Orange (Paris, France) [9443.78 km]
12746) SFR SAS (Paris, France) [9443.78 km]
 5582) Cloudwatt (Paris, France) [9443.78 km]
 6027) fdcservers.net (Paris, France) [9443.78 km]
11977) Télécom ParisTech (Paris, France) [9443.78 km]
10087) CAPACOM by Net1C (Paris, France) [9443.78 km]
10676) SiriusHD (Paris, France) [9443.78 km]
16476) Naitways (Paris, France) [9443.78 km]
10176) HarryLafranc (Paris, France) [9443.78 km]
 1688) Bouygues Telecom (Paris, France) [9443.78 km]
10265) Interoute VDC (Paris, France) [9443.78 km]
15586) NSAOVH (Paris, France) [9443.78 km]
16676) CCleaner (Paris, France) [9443.78 km]
14821) Stella Telecom (Courbevoie, France) [9449.20 km]
11644) Ozone (Courbevoie, France) [9449.20 km]
10809) Lightspeed Technology Group (Queenstown, New Zealand) [9450.99 km]
 2231) TestDebit.info (Massy, France) [9453.28 km]
 1531) Cloud Space UK (Canterbury, Great Britain) [9459.35 km]
11565) MISTERCOMPARADOR (Arroyo de La Encomienda, Spain) [9461.39 km]
11961) Atomic IT Limited (Grimsby, United Kingdom) [9464.37 km]
 9171) Converged Communication Solutions Limited (Aberdeen, Great Britain) [9468.92 km]
 1426) Kcom (Kingston Upon Hull, Great Britain) [9474.85 km]
10916) Connexin Ltd. (Hull, United Kingdom) [9474.85 km]
 8164) CSD Network Services Ltd (Braintree, Great Britain) [9476.53 km]
 9893) UberGroup Ltd (Whangarei, New Zealand) [9492.35 km]
 1675) Custodian DataCentre (Maidstone, Great Britain) [9496.74 km]
 4740) VooServers Ltd (Maidstone, Great Britain) [9496.74 km]
 4204) Ai Networks Ltd (Welwyn Garden City, Great Britain) [9502.30 km]
16379) HostYourNet (Middlesbrough, United Kingdom) [9503.75 km]
 5208) Cambridge Meridian Academies Trust (Peterborough, Great Britain) [9506.55 km]
11493) Vodacom (Pty) Ltd (Port Elizabeth, South Africa) [9506.89 km]
16107) MTN SA (Port Elizabeth, South Africa) [9506.89 km]
16920) Wibox (Val de Reuil, FR) [9511.27 km]
 4058) Wildcard Networks (Newcastle upon Tyne, Great Britain) [9513.50 km]
16353) ITPS Ltd (Newcastle Upon Tyne, United Kingdom) [9513.50 km]
10602) Aspire Technology Solutions (Gateshead, United Kingdom) [9513.62 km]
 4068) Bytemark Hosting (York, Great Britain) [9514.57 km]
 7028) Proxar IT Consulting (Sevenoaks, Great Britain) [9519.35 km]
14976) Yrless Ltd (Gore, New Zealand) [9521.21 km]
 9536) Clouvider Limited (Enfield, Great Britain) [9525.26 km]
 3829) CloudConnX (Eastbourne, Great Britain) [9529.18 km]
11445) Structured Communications (London, United Kingdom) [9531.27 km]
 2789) Vodafone UK (London, Great Britain) [9531.27 km]
 8066) Coreix Ltd (London, Great Britain) [9531.27 km]
 8281) Freethought Internet (London, Great Britain) [9531.27 km]
10262) Interoute VDC (London, Great Britain) [9531.27 km]
11547) KamaTera INC (London, United Kingdom) [9531.27 km]
 4078) Vorboss Limited (London, Great Britain) [9531.27 km]
 6032) fdcservers.net (London, Great Britain) [9531.27 km]
 6115) Cybersmart Pty Ltd (London, Great Britain) [9531.27 km]
 6151) Burstfire Networks Ltd (London, Great Britain) [9531.27 km]
12920) Trunk Networks (London, United Kingdom) [9531.27 km]
 7437) Vox Telecom (London, Great Britain) [9531.27 km]
10408) WIOCC (London, United Kingdom) [9531.27 km]
11123) Spitfire Network Services (London, United Kingdom) [9531.27 km]
16152) Telxius (London, United Kingdom) [9531.27 km]
18170) Community Fibre Limited (London, GB) [9531.27 km]
 7352) Redraw Internet (London, Great Britain) [9531.27 km]
17418) Mauritius Telecom Ltd (London, GB) [9531.27 km]
15815) QTS Data Centers (London, United Kingdom) [9531.27 km]
10026) EOH Network Solutions (London, United Kingdom) [9531.27 km]
  462) Faroese Telecom (Torshavn, Faroe Islands) [9535.23 km]
12779) All England Lawn Tennis Club (Wimbledon, United Kingdom) [9542.03 km]
10580) aql (Leeds, United Kingdom) [9548.89 km]
17449) razorblue (Leeds, GB) [9548.89 km]
16442) Boundless Networks (Leeds, United Kingdom) [9548.89 km]
 1365) XILO (Sheffield, Great Britain) [9551.38 km]
 8691) IDAQ Ltd (Sheffield, Great Britain) [9551.38 km]
 6513) ASK4 (Sheffield, Great Britain) [9551.38 km]
 4657) High Availability Hosting Ltd (Sheffield, Great Britain) [9551.38 km]
 8801) Infotelecom Networks SL (Mahon, Spain) [9551.81 km]
18571) Fibralink (Mahón, Spain) [9551.81 km]
 4379) Iomart (Nottingham, Great Britain) [9552.80 km]
 8713) CWCS Managed Hosting (Nottingham, Great Britain) [9552.80 km]
 1234) Uno (Milton Keynes, Great Britain) [9558.13 km]
 4384) Iomart (Leicester, Great Britain) [9562.22 km]
13227) Exa Networks (Bradford, United Kingdom) [9562.46 km]
10280) Interoute VDC (Slough, United Kingdom) [9563.53 km]
 6523) O2 UK (Slough, Great Britain) [9563.53 km]
16677) CCleaner (Slough, United Kingdom) [9563.85 km]
 9110) International School of London (Woking, Great Britain) [9567.85 km]
16376) Wifibre Broadband Limited (Arthurs Pass, New Zealand) [9568.44 km]
17689) Memset Ltd (Cranleigh, Surrey, GB) [9568.53 km]
  838) XILO (Maidenhead, Great Britain) [9571.70 km]
 3839) Iomart (Maidenhead, Great Britain) [9571.70 km]
 2720) WorldNet (Auckland, New Zealand) [9574.66 km]
 4953) Vodafone New Zealand (Auckland, New Zealand) [9574.66 km]
 4135) Spark (Auckland, New Zealand) [9574.66 km]
13676) speedtest.nzpbx.com (Auckland, New Zealand) [9574.66 km]
 5749) Vocusgroup NZ (Auckland, New Zealand) [9574.66 km]
 5469) MyRepublic Limited (Auckland, New Zealand) [9574.66 km]
12651) Compass Communications Ltd (Auckland, New Zealand) [9574.66 km]
 5539) 2degrees (Auckland, New Zealand) [9574.66 km]
12932) Feenix Communications Limited (Auckland, New Zealand) [9574.66 km]
 9345) ACSData (Auckland, New Zealand) [9574.66 km]
  721) WorldxChange Comm (Auckland, New Zealand) [9574.66 km]
 8345) Vorco (Auckland, New Zealand) [9574.66 km]
16805) Nova Energy (AUCKLAND, New Zealand) [9574.66 km]
 7393) Devoli Limited (Auckland, New Zealand) [9574.66 km]
12440) Devoli Limited (Auckland, New Zealand) [9574.66 km]
10179) Plan-B ICONZ (Auckland, New Zealand) [9574.66 km]
 8855) Trustpower Ltd (Auckland, New Zealand) [9574.66 km]
18822) Voyager Internet (Auckland, New Zealand) [9574.66 km]
19109) radar5 (Auckland, New Zealand) [9574.66 km]
18474) Stuff Fibre (Auckland, New Zealand) [9574.66 km]
 4315) Prisco Networks (L'Escala, Spain) [9579.78 km]
 4020) Old-Linux.com (Perpignan, France) [9581.89 km]
 3476) Altanetica SL (Calonge, Spain) [9591.79 km]
 1153) Warwicknet Ltd. (Coventry, Great Britain) [9593.82 km]
 8488) StatixIT (Coventry, Great Britain) [9593.82 km]
13110) Fibra365 (Platja d'Aro, Spain) [9595.04 km]
 7731) Solway Communications (Carlisle, Great Britain) [9596.21 km]
11110) COWS (Kinshasa, Congo, the Democratic Republic of the) [9597.58 km]
 6646) Vodacom DRC (Kinshasa, DR Congo) [9597.58 km]
 4160) Airtel DRC (Kinshasa, DR Congo) [9597.58 km]
17415) ORANGE RDC (Kinshasa, Democratic Republic of the Congo) [9597.58 km]
11747) Vispa (Manchester, United Kingdom) [9603.47 km]
 2262) Boundless Networks (Manchester, Great Britain) [9603.47 km]
 3504) TNP Ltd. (Manchester, Great Britain) [9603.47 km]
17629) Exascale Limited (Manchester, GB) [9603.47 km]
18235) Gigaclear PLC (Abingdon, United Kingdom) [9603.88 km]
 2025) PrimoWireless (New Plymouth, New Zealand) [9604.14 km]
16370) Congo telecom (Brazzaville, Congo) [9604.45 km]
 5075) Aeris Navigo (Girona, Spain) [9608.62 km]
16501) Internet Connections Ltd (Leek, United Kingdom) [9612.76 km]
 1685) Vodafone UK (Newbury, Great Britain) [9615.66 km]
18670) B4RN Ltd. (Lancaster, Great Britain) [9618.49 km]
 5482) WIC NZ Ltd (Dunedin, New Zealand) [9619.92 km]
 6056) 2degrees (Dunedin, New Zealand) [9619.92 km]
12037) Unifone NZ LTD (Dunedin, New Zealand) [9619.92 km]
11770) Iomart (Gosport, United Kingdom) [9622.32 km]
 9229) BT Lancashire Services (Preston, Great Britain) [9622.39 km]
 9814) ServerHouse Ltd (Fareham, Great Britain) [9624.94 km]
 8225) Exascale Limited (Wolverhampton, Great Britain) [9627.49 km]
 2886) WightFibre (Cowes, Great Britain) [9635.50 km]
14413) LayerX Cloud Limited (Hamilton, New Zealand) [9646.62 km]
 3639) Lightwire Limited (Hamilton, New Zealand) [9652.03 km]
 8913) Trustpower Ltd (Hamilton, New Zealand) [9652.03 km]
 7315) nlaire (Llinars del Valles, Spain) [9652.24 km]
15553) Linix Ltd (Liverpool, United Kingdom) [9654.03 km]
18590) Baltic Broadband Limited (Liverpool, Great Britain) [9654.03 km]
 6409) Fundacio Guifi.net (Vic, Spain) [9655.75 km]
 8050) Goufone Telecom (Gurb, Spain) [9656.21 km]
 2336) Amuri.net (Culverden, New Zealand) [9658.14 km]
 6504) Secure Web Services Ltd (Shrewsbury, Great Britain) [9663.23 km]
 8557) Fibwi (Inca, Spain) [9668.06 km]
 4934) Vodafone New Zealand (Christchurch, New Zealand) [9669.98 km]
 7317) Vocusgroup NZ (Christchurch, New Zealand) [9669.98 km]
 4136) Spark (Christchurch, New Zealand) [9669.98 km]
11328) Spark New Zealand (Christchurch, New Zealand) [9669.98 km]
  922) 2degrees (Christchurch, New Zealand) [9669.98 km]
 7683) SPITwSPOTS (Homer, AK, United States) [9672.17 km]
14449) Vodafone ES (Castelldefels, Spain) [9678.24 km]
 1695) Adamo (Barcelona, Spain) [9678.51 km]
 4374) Orange (Barcelona, Spain) [9678.51 km]
 5105) Eurona Wireless Telecom S.A. (Barcelona, Spain) [9678.51 km]
12086) Fira de Barcelona (Barcelona, Spain) [9678.51 km]
 2254) CSUC (Barcelona, Spain) [9678.51 km]
15199) Meswifi (Barcelona, Spain) [9678.51 km]
11015) apfutura (Barcelona, Spain) [9678.51 km]
17970) Truespeed Communications (Bath, GB) [9684.89 km]
  980) Alaska Communications (Anchorage, AK, United States) [9686.00 km]
 1555) GCI (Anchorage, AK, United States) [9686.00 km]
 1842) OmniAccess S.L. (Palma, Majorca, Spain) [9693.78 km]
 4988) ConectaBalear (Palma, Majorca, Spain) [9693.78 km]
 3171) Altecom (Manresa, Spain) [9694.92 km]
 2530) Andorra Telecom (Andorra La Vella, Andorra) [9697.12 km]
 3571) MTA Communications (Palmer, AK, United States) [9697.58 km]
17942) Vodacom (Pty) Ltd (Upington, ZA) [9706.97 km]
 3778) Manx Telecom (Douglas, Isle of Man) [9717.47 km]
10746) Sure Telecom (Douglas, Isle of Man) [9718.28 km]
 5833) Hub Network Services Ltd (Newport, Wales) [9719.48 km]
 3986) Trustpower Ltd (Tauranga, New Zealand) [9721.35 km]
  960) Enternet Online Ltd (Tauranga, New Zealand) [9721.35 km]
 4760) Algerie Telecom (Algiers, Algeria) [9728.59 km]
 5899) Ooredoo Algeria (Algiers, Algeria) [9728.59 km]
10432) DJEZZY (Algiers, Algeria) [9728.59 km]
 5938) Spectrum Internet (Cardiff, Great Britain) [9735.09 km]
16010) Clearstream Technology (Cardiff, United Kingdom) [9735.09 km]
13679) Whitestone Power & Communications (Delta Junction, AK, United States) [9744.00 km]
10094) Vertical Broadband LLC (Delta Junction, AK, United States) [9744.00 km]
10606) Sure Telecom (St Helier, Jersey) [9744.70 km]
 6019) Newtel Limited (Saint Helier, Jersey) [9744.73 km]
 4118) Spark (Wellington, New Zealand) [9746.86 km]
 4954) Vodafone New Zealand (Wellington, New Zealand) [9746.86 km]
 8699) ACSData (Wellington, New Zealand) [9746.86 km]
 4518) CityLink Ltd (Wellington, New Zealand) [9746.86 km]
 2857) REAP-ISP (Taupo, New Zealand) [9751.76 km]
10686) Sure Telecom (Saint Peter Port, Guernsey) [9765.72 km]
17233) EPIC Telecom (Reus, Spain) [9771.25 km]
 3797) Inspire Net Ltd (Palmerston North, New Zealand) [9776.71 km]
17191) TVCABO Angola (Huambo, Angola) [9784.72 km]
 8634) CAMTEL (Yaounde, Cameroon) [9793.46 km]
 2866) NXT-Telecom (Lleida, Spain) [9794.22 km]
17772) e.Telecom (Lleida, ES) [9794.22 km]
14550) Be Free Networks S.L. (Ibiza, Spain) [9815.71 km]
11677) Axione (Pau, France) [9818.39 km]
 3535) EBRETIC ENGINYERIA SL (Tortosa, Spain) [9829.74 km]
12401) Dragon WiFi LTD (Haverfordwest, United Kingdom) [9839.25 km]
16607) Pembs Wifi Ltd (Pembrokeshire, Wales) [9840.14 km]
 5907) Webconnect (Hastings, New Zealand) [9848.46 km]
  465) NOW (Napier, New Zealand) [9849.13 km]
10661) Tengir hf (Akureyri, Iceland) [9850.74 km]
 1756) Vodafone IE (Dublin, Ireland) [9859.01 km]
 1041) Digiweb (Dublin, Ireland) [9859.01 km]
12972) Strencom (Dublin, Ireland) [9859.01 km]
 1409) Copper Valley Internet (Valdez, AK, United States) [9862.40 km]
10601) Cordova Telephone Cooperative Inc. (Cordova, AK, United States) [9920.85 km]
 4604) Blacknight (Carlow, Ireland) [9921.98 km]
10070) Blu So Easy (Javea, Spain) [9924.81 km]
 2985) Telecom Namibia (Windhoek, Namibia) [9927.38 km]
 4255) Paratus Telecommunications (PTY) Ltd. (Windhoek, Namibia) [9927.38 km]
 3337) Mobile Telecommunications Ltd. (Windhoek, Namibia) [9927.38 km]
 6732) tn mobile (Windhoek, Namibia) [9927.38 km]
15961) Sisnet (Pamplona, Spain) [9933.42 km]
11674) TVCABO Angola (Luanda, Angola) [9941.74 km]
 5513) ZAP (Luanda, Angola) [9941.74 km]
 2248) UnitelSA (Luanda, Angola) [9941.74 km]
 4722) Angola Telecom (Luanda, Angola) [9941.74 km]
 5161) Imatel (Donostia / San Sebastian, Spain) [9941.85 km]
 5481) Universitat de Valencia (Valencia, Spain) [9945.41 km]
 9395) Airsip telecomunicaciones (Valencia, Spain) [9945.41 km]
14450) Vodafone ES (Valencia, Spain) [9945.79 km]
 4759) Telitec Connections S.L. (Paterna, Spain) [9949.96 km]
17142) OPTLC Telecomunicaciones (Paterna, ES) [9949.96 km]
 3647) Fastcom (Sligo, Ireland) [9955.22 km]
10803) CloudWifi (Benidorm, Spain) [9955.60 km]
 5106) Irish Telecom (Waterford, Ireland) [9958.34 km]
 7316) MTS Media Ltd (Waterford, Ireland) [9958.34 km]
16433) Airconect Telecomunicaciones S.L.U (Villanueva de castellon, Spain) [9970.11 km]
16860) wirered.es (Xativa, ES) [9973.88 km]
15629) AIRTEL Congo B. (Pointe Noire, Congo) [9981.27 km]
 8905) MTN Cameroon (Douala, Cameroon) [9982.40 km]
17209) Orange Cameroun (Douala, CM) [9982.40 km]
 9806) CREOLINK COMMUNICATIONS (Douala, Cameroon) [9982.40 km]
11353) MTN Congo (Pointe-Noire, Congo) [9983.85 km]
12548) Ontitel SL (Ontinyent, Spain) [9986.34 km]
12915) Wificom Ibi (Ibi, Spain) [9990.38 km]
10815) CloudWifi (Alicante, Spain) [9992.08 km]
 6808) Wificom (Alicante, Spain) [9992.08 km]
17325) aeromax (Alicante, ES) [9992.08 km]
11362) Marucom (Castalla, Spain) [9999.49 km]
18815) BIARTEL (Biar, Spain) [10006.01 km]
10512) Sarenet (Zamudio, Spain) [10009.45 km]
 4868) Euskaltel S.A. (Derio, Spain) [10011.58 km]
15919) ServiHosting Networks (Elche, Spain) [10012.61 km]
13311) Cableworld (Elda, Spain) [10013.64 km]
 3644) Snerpa (Isafjordur, Iceland) [10015.71 km]
 9646) KNET (La Rioja, Spain) [10019.63 km]
14120) ConnectFibra (El Chaparral, Spain) [10020.67 km]
 6632) TVT - Television Torrevieja (Torrevieja, Spain) [10021.08 km]
17797) DVBLab Communication (Benijófar, ES) [10022.40 km]
17057) TVCABO Angola (Benguela, Angola) [10024.69 km]
 6495) AlmaTelecom S.L. (Almansa, Spain) [10024.75 km]
12785) Telfy Telecom (Almoradi, Spain) [10025.81 km]
18653) MUNI (Bata, Equatorial Guinea) [10031.83 km]
 5804) Flexa Networks (San Pedro Del Pinatar, Spain) [10032.08 km]
  748) Airwire (Galway, Ireland) [10033.88 km]
 7517) Integrated Media Solutions (Limerick, Ireland) [10034.16 km]
 7958) CONECTA-3 TELECOM S.L. (Pinoso, Spain) [10036.57 km]
 8219) Vinet Internet Solutions (Worcester, South Africa) [10039.10 km]
 7406) Breedenet (Worcester, South Africa) [10039.10 km]
15939) Fibratown, S.L. (Casas-Ibáñez, Albacete, Spain) [10041.63 km]
16437) Zafiro Telecom (Fuentealbilla, Spain) [10048.83 km]
 8750) A2Z Telecom (Roldan, Spain) [10054.44 km]
 8138) Electronica Martinez (Murcia, Spain) [10058.11 km]
16069) CableMurcia (Murcia, Spain) [10058.11 km]
 2432) Cork Internet eXchange (Cork, Ireland) [10058.30 km]
12993) Strencom (Cork, Ireland) [10058.30 km]
 6719) Borecom Networks (Ceutí, Spain) [10066.73 km]
17192) TVCABO Angola (Lubango, Angola) [10075.31 km]
11697) Grupo Infoshop (Albacete, Spain) [10083.52 km]
14406) Paarlonline (Paarl, South Africa) [10084.64 km]
 4455) Spectranet Limited (Abuja, Nigeria) [10086.63 km]
 6703) 9mobile (Abuja, Nigeria) [10086.63 km]
10398) BCN Nigeria Ltd (Abuja, Nigeria) [10086.63 km]
 4818) Siminn (Reykjavik, Iceland) [10095.52 km]
10588) AndraNET (Reykjavik, Iceland) [10095.52 km]
 3684) Nova (Reykjavik, Iceland) [10095.52 km]
 4141) Vodafone (Reykjavík, Iceland) [10095.52 km]
10650) Simafelagid (Reykjavik, Iceland) [10095.52 km]
16148) Hringidan (Reykjavik, Iceland) [10095.52 km]
17455) Hringdu (Reykjavík, IS) [10095.52 km]
14824) CanalBox (Libreville, Gabon) [10103.40 km]
 3793) iPi9 (Libreville, Gabon) [10104.49 km]
 6720) GabonTelecom (Libreville, Gabon) [10104.49 km]
 6510) Telecaravaca.com (Caravaca, Spain) [10115.47 km]
